Timestamp,SAB:G1.TNH_V,SAB:G1.L89SSC,SAB:G1.L52BT1,SAB:G1.L52BT2,SAB:G1.L52BD1,SAB:G1.L52BD2,SAB:G1.L52VG1,SAB:G1.L52VG2,SAB:G1.L1X,SAB:G1.L52BN1,SAB:G1.L52BN2,SAB:BOP.A3.LCA54.AA091XH01,SAB:G1.L52TK1,SAB:G1.L52TK2
4/12/2022T 15:51:46,668.817444,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:47,668.8148,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:48,668.8252,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:49,668.8356,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:50,668.845947,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:51,668.8563,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:52,668.8631,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:53,668.8577,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:54,668.8523,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:55,668.8469,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:56,668.841553,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:57,668.8362,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:58,668.831055,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:51:59,668.8259,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:00,668.82074,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:01,668.8156,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:02,668.8105,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:03,668.818054,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:04,668.825867,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:05,668.8336,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:06,668.8414,1,,1,,1,1,,1,,1,1,,
4/12/2022T 15:52:07,668.8491,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:08,668.848267,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:09,668.846,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:10,668.8438,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:11,668.8416,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:12,668.839355,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:13,668.837036,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:14,668.834656,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:15,668.832336,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:16,668.829956,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:17,668.8276,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:18,668.828735,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:19,668.832,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:20,668.8352,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:21,668.8384,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:22,668.8416,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:23,668.840942,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:24,668.836548,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:25,668.832153,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:26,668.827759,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:27,668.823364,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:28,668.821045,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:29,668.8215,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:30,668.8219,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:31,668.8224,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:32,668.8228,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:33,668.8231,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:34,668.8231,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:35,668.8231,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:36,668.823059,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:37,668.823059,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:38,668.8238,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:39,668.8287,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:40,668.8336,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:41,668.8385,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:42,668.843445,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:43,668.848145,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:44,668.844666,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:45,668.841248,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:46,668.8378,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:47,668.8344,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:48,668.831,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:49,668.827759,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:50,668.824463,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:51,668.8212,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:52,668.818,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:53,668.8147,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:54,668.819458,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:55,668.826355,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:56,668.833252,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:57,668.8401,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:58,668.847,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:52:59,668.8462,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:00,668.841553,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:01,668.8369,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:02,668.8323,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:03,668.827637,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:04,668.8243,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:05,668.8221,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:06,668.8199,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:07,668.8177,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:08,668.8155,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:09,668.817261,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:10,668.8236,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:11,668.829956,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:12,668.836243,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:13,668.8426,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:14,668.846,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:15,668.842957,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:16,668.839844,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:17,668.8368,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:18,668.8337,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:19,668.83075,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:20,668.828552,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:21,668.826355,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:22,668.8241,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:23,668.8219,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:24,668.820251,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:25,668.82666,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:26,668.833069,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:27,668.8395,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:28,668.8459,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:29,668.852234,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:30,668.848633,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:31,668.8444,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:32,668.8402,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:33,668.83606,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:34,668.831848,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:35,668.8313,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:36,668.831543,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:37,668.8317,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:38,668.832,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:39,668.8322,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:40,668.8326,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:41,668.833,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:42,668.833435,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:43,668.8338,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:44,668.8342,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:45,668.833435,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:46,668.8318,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:47,668.830139,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:48,668.8285,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:49,668.8268,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:50,668.8291,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:51,668.8353,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:52,668.841553,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:53,668.8477,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:54,668.853943,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:55,668.854858,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:56,668.847351,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:57,668.8399,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:58,668.8324,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:53:59,668.824951,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:00,668.8193,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:01,668.8198,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:02,668.8204,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:03,668.8209,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:04,668.8214,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:05,668.822266,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:06,668.8245,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:07,668.826843,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:08,668.8291,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:09,668.8314,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:10,668.8337,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:11,668.8308,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:12,668.8278,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:13,668.8248,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:14,668.821838,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:15,668.818848,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:16,668.8222,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:17,668.826538,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:18,668.8309,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:19,668.8352,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:20,668.839539,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:21,668.841,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:22,668.841553,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:23,668.842041,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:24,668.8425,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:25,668.8431,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:26,668.840149,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:27,668.835144,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:28,668.830139,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:29,668.825134,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:30,668.8201,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:31,668.8201,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:32,668.8249,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:33,668.829651,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:34,668.8345,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:35,668.839233,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:36,668.8424,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:37,668.8433,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:38,668.844238,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:39,668.845154,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:40,668.8461,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:41,668.846436,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:42,668.845032,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:43,668.8436,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:44,668.8422,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:45,668.8408,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:46,668.839233,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:47,668.836853,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:48,668.8344,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:49,668.832031,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:50,668.8296,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:51,668.827454,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:52,668.8333,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:53,668.839233,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:54,668.845154,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:55,668.851,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:56,668.856934,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:57,668.853638,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:58,668.849365,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:54:59,668.8451,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:00,668.8408,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:01,668.836548,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:02,668.8335,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:03,668.83075,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:04,668.828,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:05,668.825256,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:06,668.8225,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:07,668.8245,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:08,668.829,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:09,668.833435,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:10,668.8378,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:11,668.8423,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:12,668.8445,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:13,668.8449,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:14,668.8453,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:15,668.845642,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:16,668.846069,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:17,668.843445,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:18,668.837463,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:19,668.8315,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:20,668.8255,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:21,668.8195,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:22,668.8175,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:23,668.8245,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:24,668.831543,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:25,668.838562,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:26,668.8456,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:27,668.8512,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:28,668.850647,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:29,668.8501,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:30,668.849548,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:31,668.849,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:32,668.8485,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:33,668.8481,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:34,668.8477,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:35,668.8473,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:36,668.8469,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:37,668.8465,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:38,668.845,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:39,668.8433,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:40,668.841736,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:41,668.8401,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:42,668.8385,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:43,668.8342,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:44,668.829468,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:45,668.824646,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:46,668.8199,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:47,668.815063,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:48,668.820435,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:49,668.83,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:50,668.839661,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:51,668.849243,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:52,668.8588,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:53,668.861755,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:54,668.86,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:55,668.8583,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:56,668.8565,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:57,668.854736,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:58,668.8518,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:55:59,668.847656,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:00,668.843445,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:01,668.8393,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:02,668.835144,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:03,668.8339,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:04,668.838135,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:05,668.8423,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:06,668.8465,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:07,668.8507,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:08,668.85376,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:09,668.853,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:10,668.8523,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:11,668.851563,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:12,668.8508,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:13,668.8496,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:14,668.8447,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:15,668.8398,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:16,668.834839,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:17,668.8299,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:18,668.824951,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:19,668.824463,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:20,668.824,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:21,668.823547,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:22,668.823059,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:23,668.822632,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:24,668.828735,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:25,668.8358,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:26,668.8429,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:27,668.85,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:28,668.857056,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:29,667.740051,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:30,666.2416,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:31,664.7431,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:32,663.2447,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:33,661.7462,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:34,659.3626,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:35,656.4516,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:36,653.540649,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:37,650.629639,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:38,647.7186,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:39,644.886658,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:40,642.131653,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:41,639.376648,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:42,636.621643,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:43,633.866638,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:44,631.1467,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:45,628.482544,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:46,625.8183,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:47,623.154053,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:48,620.489868,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:49,617.851257,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:50,615.283,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:51,612.714844,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:52,610.146667,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:53,607.5785,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:54,605.028564,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:55,602.5849,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:56,600.1413,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:57,597.697632,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:58,595.254,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:56:59,592.8124,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:00,590.443665,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:01,588.0749,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:02,585.7061,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:03,583.3374,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:04,580.9686,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:05,578.664246,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:06,576.366455,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:07,574.068665,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:08,571.7709,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:09,569.4731,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:10,567.2579,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:11,565.065063,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:12,562.8722,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:13,560.6794,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:14,558.4866,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:15,556.34,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:16,554.2166,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:17,552.0932,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:18,549.9698,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:19,547.8464,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:20,545.7528,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:21,543.684,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:22,541.6152,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:23,539.5464,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:24,537.477539,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:25,535.4465,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:26,533.466064,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:27,531.485657,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:28,529.505249,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:29,527.524841,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:30,525.5641,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:31,523.647644,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:32,521.7312,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:33,519.814758,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:34,517.8983,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:35,515.991455,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:36,514.126038,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:37,512.2607,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:38,510.3953,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:39,508.5299,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:40,506.669159,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:41,504.873627,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:42,503.0781,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:43,501.282532,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:44,499.487,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:45,497.691437,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:46,495.944733,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:47,494.200775,1,,1,,1,1,,1,,1,,,
4/12/2022T 15:57:48,492.456818,1,,1,,1,1,,1,,1,,,
